"","T","P","TSA","TSB","MB","Rain"
"26",-1.378680537,0.3238704,0.002458333,-0.112375,0.182145833,4.890000004
"27",0.323472225,0.2713176,0.25421875,-0.017020833,0.185083333,0.415488715
"28",0.132666667,0.3315168,0.36434375,0.064645833,0.188770833,7.157777671
"29",-1.467347204,0.23544,0.452864583,0.1409375,0.192375,1.789999945
"30",1.985916669,0.7251984,0.464833333,0.141583333,0.196958333,1.237118646
"31",-0.5695,0.3091392,0.533427083,0.1919375,0.2075625,0
"32",-3.359270875,0.0105192,0.590510417,0.238020833,0.2149375,0.01
"33",-1.602277779,0.1654776,0.566833333,0.221354167,0.21875,4.24999995
"34",-4.307972254,-0.0108648,0.600510417,0.2585625,0.22075,0
"35",-2.828090296,0.004428,0.562479167,0.242208333,0.223020833,0.949999998
"36",-6.517472225,-0.0366336,0.580041667,0.277,0.222375,1.069999993
"37",-5.581701395,0.4453056,0.494947917,0.25625,0.225895833,3.620000088
"38",1.854541663,0.1060344,0.457197917,0.185604167,0.227875,0.733389821
"39",1.525402777,0.1947456,0.533541667,0.2035625,0.227229167,1.969999984
"40",1.650937503,0.156492,0.555604167,0.216395833,0.230416667,5.900000033
"41",1.556319453,0.210276,0.5666875,0.228583333,0.245166667,4.139999957
"42",0.917652771,0.2323512,0.579520833,0.240354167,0.2634,3.757947137
"43",-0.570305555,0.507708,0.600083333,0.262791667,0.412613636,6.377796601
"44",-2.547749988,0.2296296,0.629208333,0.290291667,0.396,0.79016947
"45",-0.783701387,0.1605744,0.605302083,0.272,0.396,1.454273615
"46",-2.396354185,-0.0039096,0.625864583,0.294354167,0.396,0.324344332
"47",-5.832041642,0.0157464,0.684614583,0.344854167,0.3215,0
"48",-3.346236083,0.2137104,0.65434375,0.324895833,0.3215,0
"49",-3.269825088,0.3680424,0.65428125,0.329416667,0.330625,0.320000002
"50",-0.765277778,0.234792,0.610541667,0.296208333,0.326416667,0.36
"51",-1.124534716,0.4375512,0.61528125,0.3045,0.328875,2.129999969
"52",-0.8890139,0.5509512,0.616552083,0.308541667,0.332625,2.081355935
"53",-2.239506942,0.1927368,0.620135417,0.315041667,0.336708333,2.822767859
"54",-3.871740363,-0.218916,0.64875,0.3425625,0.345690476,2.82593222
"55",-1.779965275,-0.0843912,0.622583333,0.324604167,0.348291667,0.590338976
"56",-2.17278474,0.146016,0.62109375,0.325,0.350833333,0.819999991
"57",-5.547270821,-0.1734048,0.6633125,0.362416667,0.3543,1.909999991
"58",-8.178548683,-0.0788616,0.687854167,0.382625,0.356916667,0.971694888
"59",-4.50471525,-0.2932632,0.646020833,0.356041667,0.361541667,0.189999995
"60",-7.389378508,-0.0821448,0.671020833,0.379604167,0.364782609,0.270677965
"61",-5.301034788,0.1121688,0.64953125,0.37025,0.369,0.010169492
"62",-7.464681583,0.1380024,0.6684375,0.390166667,0.371738095,0
"63",-7.558798525,0.1524312,0.648791667,0.388979167,0.376925,0.01
"64",-4.365770896,0.2212704,0.593572917,0.361,0.382,0.299999997
"65",-2.016277792,0.2262384,0.5589375,0.32775,0.383956522,0.45050847
"66",-0.743625001,0.3315168,0.557447917,0.3151875,0.383421053,0.290338982
"67",-0.310569443,0.504576,0.565072917,0.31375,0.3841,1.600338953
"68",0.972027784,0.6476328,0.552625,0.29625,0.380433333,0
"69",0.610180551,0.6960816,0.563395833,0.3029375,0.3855,0.159999991
"70",0.264993056,0.5255496,0.5739375,0.3108125,0.380854167,0.180000002
"71",-0.012607237,0.6645672,0.581302083,0.315666667,0.380086957,0
"72",-0.92116665,0.3118392,0.603104167,0.335645833,0.383047619,0
"73",-2.776277767,0.0031968,0.62296875,0.355208333,0.383130435,0.149999999
"74",1.235250005,0.6575472,0.574041667,0.316791667,0.379195652,0.010169492
"75",1.718687505,0.4365576,0.570989583,0.3171875,0.372666667,0
"76",3.852819474,1.190268,0.545041667,0.295479167,0.378761905,0
"77",1.740032728,1.2663,0.573854167,0.320166667,0.384275,1.149999986
"78",-4.439381975,0.0500688,0.65915625,0.3959375,0.391318182,0.01
"79",-5.894402808,0.2808648,0.675583333,0.409604167,0.392083333,0.059999999
"80",-4.160701408,0.3290544,0.6388125,0.402729167,0.385326087,0.01
"81",-4.035291654,0.0568512,0.587322917,0.395583333,0.39115,1.772265026
"82",-4.567756901,0.2180088,0.550875,0.403041667,0.384409091,0
"83",-4.167041663,0.4210056,0.494895833,0.380916667,0.383340909,1.790000035
"84",-1.188076396,0.3992976,0.515760417,0.348270833,0.380282609,0.090909089
"85",0.219305555,0.626184,0.535395833,0.340979167,0.380041667,2.320000018
"86",1.605534715,0.781596,0.5371875,0.328541667,0.383421053,0.971525409
"87",3.455652755,1.5695424,0.532833333,0.315479167,0.386425,0
"88",4.239715267,1.4229216,0.53434375,0.31225,0.387472222,0
"89",5.720256871,1.6284456,0.519395833,0.297208333,0.397590909,0
"90",3.205277775,1.0631304,0.549010417,0.322208333,0.426323529,0.469999996
"91",3.233975767,1.8446616,0.558447917,0.329354167,0.4363,0
"92",2.196115234,1.7243928,0.572229167,0.3436875,0.436681818,0.21
"93",2.522796608,1.469124,0.576958333,0.350104167,0.43455,0
"94",2.649069443,2.063988,0.577614583,0.3545625,0.429108696,0.061052632
"95",3.75318748,2.3598,0.568229167,0.349270833,0.431863636,0
"96",3.191598254,1.8447264,0.566635417,0.349541667,0.433815789,2.369999996
"97",5.435396038,2.4685992,0.543385417,0.326625,0.555423077,2.384406779
"98",4.919194463,1.5582024,0.551083333,0.330291667,0.562119048,5.522033961
"99",3.688909704,2.0875536,0.5708125,0.352166667,0.557666667,3.19474576
"100",2.686117934,1.7557128,0.581260417,0.368666667,0.561166667,2.350689696
"101",3.774777778,2.5198344,0.587385417,0.383104167,0.476382353,0
"102",5.626145767,2.703132,0.56790625,0.37175,0.455065217,0
"103",5.9179584,2.6509464,0.55971875,0.370854167,0.445605263,0.049999999
"104",3.262805545,2.6615736,0.616114583,0.425708333,0.451,0
"105",-0.260548608,2.4084864,0.680635417,0.485854167,0.4364,0
"106",0.848787215,1.9845432,0.6786875,0.4855,0.423352941,0
"107",6.063430618,2.8803816,0.608489583,0.423833333,0.419880952,0.06
"108",6.022812538,1.2914208,0.6024375,0.418229167,0.413823529,8.730339004
"109",4.025626521,2.2765968,0.661052083,0.480375,0.447447368,1.282711839
"110",3.15680556,2.2270032,0.718885417,0.539354167,0.448315789,9.239999931
"111",0.953270831,2.3125824,0.803260417,0.622770833,0.458,1.40101694
"112",3.111171111,3.0846744,0.874541667,0.628916667,0.442041667,0
"113",2.863055525,2.9703024,1.01303125,0.7136875,0.438078947,0.169999996
"114",1.155506946,2.914164,1.06025,0.7715,0.422833333,0.099999999
"115",2.465736104,3.0565728,1.114364583,0.780625,0.419708333,1.43999999
"116",1.890659714,2.8990872,1.228395833,0.849854167,0.438277778,6.844576201
"117",1.307763901,1.2655656,1.236822917,0.8745625,0.517944444,15.9299997
"118",6.755513833,2.5573752,2.07834375,1.2035625,0.569590909,10.34406779
"119",6.2257361,3.5444952,2.19040625,1.367,0.540833333,0.920000038
"120",7.658909713,3.9364056,3.185822917,1.962125,0.461470588,1.82745762
"121",8.207396829,3.8804184,3.389395833,2.3004375,0.437277778,0.199999999
"122",10.1007987,3.9813336,3.907229167,2.5736875,0.412543478,0
"123",10.70727447,4.0703256,4.32390625,2.920333333,0.406413043,0
"124",11.30277777,5.1023304,4.639791667,3.183416667,0.404863636,0
"125",13.43322105,4.7123856,5.122135417,3.554541667,0.395,0
"126",14.15960438,4.7700576,5.72825,4.049479167,0.384931818,0
"127",14.19268742,4.6774368,6.110739583,4.496020833,0.380025,0
"128",14.44575,5.009688,6.37534375,4.8425,0.378119048,0
"129",15.92449292,4.6463112,6.8636875,5.29025,0.366604167,0
"130",15.34449996,5.7005856,7.29684375,5.729416667,0.358666667,0
"131",14.76917369,4.9520592,7.501916667,5.998479167,0.3505625,0.780508472
"132",8.398166542,6.2889912,6.88896875,5.881479167,0.339690476,0
"133",10.80368069,6.263352,6.395041667,5.455916667,0.337770833,0
"134",11.33876388,6.6984624,6.626958333,5.571145833,0.32875,0
"135",10.44500004,4.1090328,6.900729167,5.7858125,0.339861111,16.81999988
"136",9.704861,1.4100264,7.42015625,6.185479167,0.381222222,30.05000039
"137",10.35815271,5.9390928,7.68734375,6.403645833,0.395029412,1.940000005
"138",8.025034758,5.5823472,7.336708333,6.342854167,0.386184211,1.519999966
"139",9.272944513,6.8212368,7.207020833,6.2064375,0.381727273,0.242542364
"140",9.842750029,6.4332576,7.298979167,6.274708333,0.377083333,0
"141",12.56310419,7.239456,7.504833333,6.382625,0.3670625,0
"142",14.36917352,6.8688,8.130020833,6.790020833,0.361291667,0
"143",14.27683327,7.64208,8.489302083,7.135083333,0.350325,0
"144",16.86067375,8.1131976,8.958125,7.462229167,0.345020833,0
"145",18.77325692,7.7574672,9.696083333,8.026138892,0.3315,0
"146",15.03087271,7.9096608,10.12848958,8.483375,0.323369565,8.6696552
"147",12.01475679,3.5254008,10.04979167,8.658458333,0.3308125,4.319999934
"148",9.253368092,4.9679136,9.078822917,8.117625,0.3409375,6.956271229
"149",11.31035421,5.5656072,9.052135417,7.9665,0.3355,0
"150",12.93465973,6.4158048,9.23271875,8.058041667,0.335583333,0
"151",17.87459738,8.954388,9.890375,8.4048125,0.324913043,0
"152",20.23722229,7.9227288,10.76741667,9.081958333,0.3129375,0
"153",20.26129142,8.0567136,11.11867708,9.4753125,0.305229167,0
"154",20.356632,9.4364784,11.66335417,9.926833333,0.30223913,0
"155",18.88703463,9.43434,11.63944792,10.0825,0.293173913,0
"156",10.193139,9.160344,10.15707292,9.37525,0.288904762,0
"157",8.013722217,8.1764856,9.03984375,8.513395833,0.281586957,0.169999996
"158",9.283562488,11.7524088,8.443604167,7.926770833,0.276159091,0
"159",14.17136805,8.8001856,8.94440625,8.005416667,0.2696875,0
"160",9.734069583,7.5363048,9.3515,8.421708333,0.265238095,6.060169436
"161",4.69978475,7.9120584,8.125979167,7.730895833,0.2641875,3.998474546
"162",6.769888842,7.8105168,7.667947917,7.2144375,0.268233333,0.530338981
"163",8.777826325,8.3848176,8.061729167,7.343,0.258025,2.690508532
"164",10.80051395,9.3139632,8.277166667,7.461791667,0.253026316,0
"165",12.38188898,8.5075056,8.642604167,7.678875,0.238236842,0
"166",13.57774996,9.9400608,9.262572917,8.076395833,0.23205,0
"167",17.37748621,9.1945584,9.885916667,8.514291667,0.2233125,0
"168",14.15118054,3.3085152,10.51504167,9.121958333,0.244479167,48.74767214
"169",13.91124308,7.199928,11.46498958,9.938076375,0.29973913,11.58355934
"170",14.38025008,4.008528,11.49409375,10.11545833,0.319204545,19.41237311
"171",12.30154173,8.1092664,11.12975,10.06077083,0.334108696,0.511016939
"172",14.56902763,10.1889576,11.00329167,9.837645833,0.333095238,0.369999981
"173",15.47249304,9.0193392,11.11461458,9.915270833,0.324416667,0.90999998
"174",15.8910901,8.5386744,11.58742013,10.225,0.312,0
"175",15.10552075,6.4083744,11.77038542,10.456,0.316176471,3.960000017
"176",17.92014592,10.6995384,12.23226042,10.67045833,0.309738095,0
"177",18.28163192,9.549684,12.65542708,11.095625,0.3053,0
"178",19.09124317,10.458828,13.03286458,11.42114583,0.300954545,0
"179",15.82147233,5.229036,12.7668125,11.45697917,0.2966875,19.1300001
"180",17.24409729,11.0622024,12.82796875,11.43866667,0.306326087,1.11406782
"181",18.38274315,10.3477608,13.0791875,11.62954167,0.30409375,0.309999996
"182",16.87020846,9.2797488,13.15722917,11.74477083,0.296375,4.679999946
"183",17.24319438,9.8208504,13.30160417,11.86877083,0.297142857,0
"184",19.92579171,10.4529096,13.70670833,12.1026875,0.290142857,0.200000004
"185",15.5771666,6.2881488,13.88603125,12.43797917,0.292,5.709999956
"186",11.80098613,6.4064088,12.55338542,11.724625,0.321333333,1.619999993
"187",12.25125698,6.8270472,11.92007292,11.16716667,0.281666667,3.36271187
"188",12.23273608,7.1539416,11.61727083,10.8568125,0.2795,2.392203368
"189",11.33796531,4.1396616,11.44008333,10.68972917,0.292178571,9.557118614
"190",11.94813192,4.1848056,11.54470833,10.67289583,0.280916667,10.24305087
"191",13.8251944,8.9509536,11.70915625,10.73458333,0.292925,1.464576258
"192",15.71827771,9.8666424,11.91336458,10.86414583,0.292473684,0.219999996
"193",16.49936115,11.116656,12.40692708,11.1995625,0.278,0
"194",15.54653471,7.6378248,13.11645833,11.77645833,0.295,39.99491536
"195",15.75359096,8.1419904,13.44657292,12.10195833,0.3283,11.08085911
"196",16.76763879,9.8348904,13.57964583,12.2375,0.349111111,0.92999998
"197",15.24413208,6.5034576,13.40986458,12.24475,0.357,15.69999977
"198",16.25440279,9.072324,13.41129167,12.182,0.438625,6.05169498
"199",16.46797221,10.2322656,13.61735763,12.29952083,0.3985,0.250000003
"200",14.974125,9.8408088,13.23194792,12.15883333,0.38825,2.91915252
"201",15.25463883,9.9619848,12.80541667,11.89391667,0.39075,0
"202",16.05039592,10.6731216,12.54183333,11.66458333,0.355730769,0
"203",15.57699302,10.118844,12.96784375,11.88616667,0.351392857,0
"204",15.87866913,4.9101768,13.16271875,12.00864583,0.338522727,0
"205",17.88136271,5.054508,13.69279167,12.3410625,0.332952381,0
"206",19.58772213,8.566776,14.41427083,12.8355625,0.326020833,0.109999999
"207",21.16078483,10.0060704,14.88664583,13.28297917,0.317229167,0
"208",21.98116529,9.8835552,15.115625,13.54589583,0.307854167,0.129999996
"209",19.64030542,9.7367616,15.16575,13.7080625,0.29623913,0
"210",17.67067346,9.7234776,14.57325,13.41189583,0.28628125,0.079999999
"211",19.16372917,10.032336,14.68025,13.38766667,0.275590909,0
"212",17.90922221,8.2124496,14.51289583,13.35310417,0.273566667,1.580000001
"213",16.2277639,6.9906888,14.42496875,13.282,0.278078947,5.709999839
"214",15.31962515,9.8466624,13.95217708,13.02610417,0.271357143,0.330000004
"215",14.73429179,9.465984,13.79579167,12.86325,0.263708333,0.711244887
"216",14.3601975,9.0484344,13.42851042,12.60666667,0.261735294,6.068474602
"217",13.90728473,6.4179216,13.23614583,12.45597917,0.267807692,7.450000183
"218",16.13872921,7.8750144,13.78133333,12.657125,0.261863636,4.030000096
"219",16.66799296,8.9216856,14.120625,12.92789583,0.2623,0
"220",17.44778479,9.7686432,14.35997917,13.1360625,0.250269231,0
"221",16.36930567,9.1715328,14.28909375,13.179625,0.2545,0.079999998
"222",14.92432642,8.8833888,14.0093125,13.06495833,0.2625,0.38644068
"223",13.40425004,9.0974448,13.2900625,12.57635417,0.265857143,1.128427804
"224",11.89196529,7.4395584,12.86875,12.24277083,0.2414,10.16999994
"225",10.61417548,9.2583648,12.05102083,11.717,0.236972222,2.680000074
"226",12.45022819,3.94362,12.11259375,11.497,0.241653846,11.65999999
"227",12.95221533,6.6946392,12.50133333,11.7289375,0.250958333,10.40999988
"228",13.303106,6.0952176,12.93091667,12.01270833,0.2634375,14.95157925
"229",12.46991669,2.2128768,13.0023125,12.184125,0.307666667,4.769999894
"230",14.21955556,7.525224,12.79684375,11.984375,0.28925,1.369999975
"231",13.71715285,7.3976976,12.9454375,12.08585417,0.2865,4.080000058
"232",15.8266111,8.3091744,13.42402083,12.32916667,0.2722,5.510000005
"233",15.42451398,6.5508048,13.64621875,12.5724375,0.288863636,5.3499996
"234",15.68123621,8.4044952,13.56164583,12.56329167,0.28575,0
"235",16.08972906,3.3370272,14.19739583,12.96233333,0.2985,10.59000008
"236",14.45488902,5.6830248,13.98166667,12.978125,0.294642857,0
"237",14.92077096,6.2321832,13.70494792,12.8131875,0.2882,0
"238",13.51868067,4.6843704,13.1988125,12.49954167,0.284363636,4.65373196
"239",15.01991667,7.312032,13.31322917,12.47016667,0.285125,0.089999999
"240",16.12027853,6.4689192,13.64292647,12.66073529,0.279535714,0
"241",10.6,5.2263144,12.9,12,0.273,0
"242",11.74149443,3.6800136,12.09875553,11.5547222,0.2691,7.819999864
"243",11.64284354,6.0029856,12.06061458,11.52408333,0.2802,0.379999996
"244",13.10851403,7.0870248,11.97338542,11.39760417,0.280666667,0
"245",15.07352075,4.7393856,12.76038542,11.81404167,0.266208333,0.04
"246",13.05015265,5.2656048,12.69335417,11.9220625,0.269833333,0.69
"247",11.72970839,7.0520976,12.04414583,11.54854167,0.257166667,0.209999996
"248",11.92780552,3.0113856,12.26066667,11.56310417,0.264470588,12.21372885
"249",11.46758335,6.613488,12.15289583,11.5533125,0.27275,0
"250",10.78405866,6.6043512,11.06554167,10.87985417,0.262444444,0
"251",15.24355542,3.8807208,12.09321875,11.2479375,0.2569375,0
"252",12.45442367,5.6366496,11.80836458,11.25775,0.2655,0
"253",11.42633326,5.6930472,11.26186458,10.87345833,0.2522,0.070000001
"254",13.48394446,2.6302104,11.93827083,11.11316667,0.244972222,0
"255",14.83073625,5.6193264,12.34253125,11.4211875,0.2385625,0
"256",12.29024283,5.33682,12.25664583,11.5815,0.2414,0
"257",11.71498614,5.014116,11.29466667,10.948125,0.231444444,0
"258",10.94129848,5.0207688,10.97021875,10.66395833,0.230615385,0
"259",11.6396041,2.8589544,11.20216667,10.66335417,0.229884615,0
"260",8.657466342,5.0307912,10.771375,10.47602083,0.226852941,0
"261",8.747638808,4.0696992,10.61683333,10.26375,0.2258,0
"262",6.3,4.4240256,9.802322917,9.754104167,0.223309524,0
"263",11.16511444,4.111452,10.02519792,9.67425,0.217631579,0
"264",9.041277783,5.0574888,10.05147917,9.728395833,0.210058824,0
"265",8.613053988,4.3911936,9.710416667,9.511520833,0.210309524,0
"266",7.287472267,3.1940136,9.710979167,9.473604167,0.202916667,0
"267",6.379790427,2.121876,9.246114583,9.1555,0.199458333,0.01
"268",6.982444408,1.76526,9.222177083,9.028770833,0.197673913,0.570000001
"269",11.07746522,2.152008,9.735822917,9.2013125,0.196895833,0.110677966
"270",12.61010425,3.5452944,10.79963542,9.9090625,0.195458333,0
"271",10.00506947,2.1515112,10.5895,10.01058333,0.194375,0
"272",10.72942371,1.4168952,10.57748958,9.9756875,0.20225,19.71000038
"273",10.43861802,1.6470864,10.69866667,10.0760625,0.2559375,28.40000044
"274",9.546972217,2.2014504,10.523875,10.07435417,0.298043478,4.829999924
"275",8.449076371,2.5648056,9.749572917,9.571083333,0.293521739,0.029999999
"276",7.367680542,3.4235568,9.110927083,9.124645833,0.286772727,0
"277",5.202999979,3.0440232,8.404458333,8.589375,0.282652174,0
"278",3.125111118,3.0152088,7.865604167,8.138729167,0.281270833,0
"279",3.048881935,3.5605872,7.199354167,7.594104167,0.2789375,0
"280",3.096305547,2.9668032,6.93021875,7.263395833,0.278282609,0
"281",5.146902758,2.740068,7.07365625,7.1765,0.277416667,0
"282",4.546701363,2.9221776,7.360572917,7.339479167,0.274354167,0
"283",3.829173608,3.0197016,7.161239583,7.224458333,0.27325,0
"284",2.84139586,3.0965112,6.74428125,6.950083333,0.270875,0
"285",0.896833335,1.0674504,6.383572917,6.657895833,0.273458333,0
"286",-0.669944449,1.157976,6.18584375,6.464979167,0.271916667,0
"287",0.234986117,0.8014248,5.8403125,6.139791667,0.274395833,0.01
"288",1.797499992,0.6735312,6.05153125,6.150770833,0.274104167,0
"289",1.9045139,1.2608568,6.2364375,6.256104167,0.274791667,0.169999999
"290",3.057563413,0.2564352,6.334364583,6.298,0.275875,0.01
"291",2.9049236,0.5020056,6.266052083,6.275416667,0.2739375,0
"292",3.245222251,1.3330656,6.305197917,6.268666667,0.269958333,0
"293",1.651027812,2.3473152,5.812052083,6.041020833,0.268979167,0
"294",2.039590273,1.0800864,5.715833333,5.866583333,0.2725625,0
"295",0.671416659,0.7640568,5.529,5.754604167,0.2705,0
"296",0.068406664,1.1402208,5.162479167,5.491625,0.270083333,0
"297",2.339236121,0.9774648,5.06803125,5.288541667,0.271083333,0
"298",2.461138892,1.1628144,5.36759375,5.420479167,0.267145833,0.702226776
"299",-0.119687503,1.0808208,5.2130625,5.3990625,0.2624375,0.159999998
"300",-0.813965284,1.3321584,4.7099375,5.050604167,0.2650625,0.010169492
"301",3.00950001,0.6612624,4.746302083,4.88625,0.263708333,3.549999946
"302",6.093321496,0.0669168,6.033979167,5.5775625,0.2778125,9.666101716
"303",2.746798613,0.659232,5.840708333,5.749520833,0.286020833,0
"304",2.338069438,0.9942696,5.475729167,5.494375,0.281583333,0.529999999
"305",0.587576385,1.6350768,5.081375,5.273520833,0.277583333,0.589999993
"306",-0.517729167,0.7446384,4.735614583,4.995833333,0.275958333,0.059999999
"307",-1.299340286,1.203228,4.392041667,4.745020833,0.276729167,0.490508464
"308",-2.793784708,0.500796,3.95759375,4.414416667,0.278347826,0.040169491
"309",-4.930875004,0.01566,3.466645833,4.0540625,0.280333333,0.250169489
"310",-7.201590396,0.2312712,3.019989583,3.681916667,0.277729167,0.80220338
"311",-8.967548717,0.0694224,2.491552083,3.236083333,0.2813125,2.289999985
"312",-10.00715975,0.5600232,2.07459375,2.831791667,0.271041667,2.399999972
"313",-8.1738334,0.1990008,1.6964375,2.477229167,0.266479167,0.12016949
"314",-5.833027783,0.5692032,1.500916667,2.2431875,0.267583333,3.92050848
"315",-5.677722142,0.0140832,1.483166667,2.16025,0.264520833,5.020339053
"316",-8.094083329,0.0081,1.477697917,2.111416667,0.2581875,1.513050833
"317",-4.022881975,0.2323296,1.40284375,2.008645833,0.264833333,0
"318",-2.956784704,0.1627776,1.43571875,1.992791667,0.274979167,0.179999993
"319",-5.21004865,0.032832,1.535625,2.0503125,0.267104167,0
"320",-2.492208338,0.4969296,1.544083333,2.037875,0.275708333,0.580000003
"321",-0.324263891,0.56808,1.580697917,2.042395833,0.2726875,0.976101701
"322",1.222111109,0.4300128,1.69478125,2.107458333,0.273166667,2.769999917
"323",1.89113276,0.2465208,1.835145833,2.188375,0.291083333,5.670000023
"324",3.248368054,0.01728,2.138958333,2.289645833,0.318826087,6.013389805
"325",2.059083329,0.4438584,2.774822917,2.680583333,0.321291667,6.000000018
"326",4.537340267,0.2012904,3.439010417,3.075270833,0.3258125,4.203793161
"327",4.102902825,-0.2492856,4.280322917,3.7113125,0.332625,0.815862056
"328",3.806499992,0.115884,4.25246875,3.870645833,0.340791667,1.629999953
"329",1.824729195,0.2045736,4.3445625,4.052041667,0.355166667,7.342203347
"330",-2.492649717,0.2362824,3.428479167,3.613395833,0.369729167,1.892881282
"331",0.943027781,0.1391688,3.056791667,3.2676875,0.389875,6.203220287
"332",-4.610541604,0.0934416,2.928541667,3.174854167,0.410541667,2.745084777
"333",-5.193741558,-0.3006288,2.522520833,2.893583333,0.390979167,0.430000001
"334",-7.805361075,0,2.2558125,2.656020833,0.381229167,1.600000045
"335",-1.121909733,0.6339816,2.051229167,2.4174375,0.3761875,0.262372883
"336",-3.892097229,0.2408832,2.092229167,2.416791667,0.371583333,0.390000004
"337",-3.677520825,0.0500472,2.015833333,2.347541667,0.364583333,0.379999996
"338",-6.586237238,-0.072468,1.959677083,2.2929375,0.369041667,0.300000002
"339",-7.950428511,-0.2062584,1.755791667,2.115229167,0.361891304,3.509999995
"340",-1.215833308,0.2432808,1.5831875,1.924270833,0.363295455,1.449999977
"341",-11.41971523,0.0708048,1.615354167,1.942770833,0.3600625,0
"342",-1.408569413,0.6237648,1.34596875,1.720166667,0.357729167,0
"343",-0.156701389,0.1261224,1.328510417,1.651229167,0.361354167,0.760338981
"344",-1.757805543,0.1927584,1.405020833,1.699375,0.3613125,0.02
"345",-7.233104238,0.4190184,1.440989583,1.7528125,0.355770833,0
"346",-8.780298646,-0.0155952,1.225479167,1.612104167,0.343416667,0
"347",-8.2155209,0,1.007302083,1.440875,0.330854167,0
"348",-7.014763879,0.0003672,0.859947917,1.28875,0.320456522,1.509999993
"349",-3.952819438,0.0055512,0.884072917,1.1839375,0.31975,0.74050847
"350",-2.630777792,0.2051352,0.888572917,1.15175,0.324729167,0.01
"351",-3.561854167,0.0502416,0.903708333,1.162104167,0.3245625,0
"352",-2.638152775,0.0624672,0.87615625,1.131041667,0.324708333,0.12
"353",-1.042000012,0.366228,0.894947917,1.104916667,0.325208333,0.31
"354",0.43215151,0.1363392,0.908583333,1.105479167,0.333956522,1.710677991
"355",0.905402777,0.115668,0.937989583,1.1149375,0.341729167,0.099999997
"356",0.843624993,0.3639168,0.976541667,1.142666667,0.346,0.089999998
"357",1.9529375,-0.1186488,1.00540625,1.166083333,0.353104167,0.209999995
"358",0.890562487,0.521748,1.0570625,1.205333333,0.360458333,0.329999996
"359",0.454605099,0.5629608,1.111833333,1.253083333,0.373,5.740000008
"360",0.462541663,0.2175984,1.157020833,1.300583333,0.416104167,0.462051736
"361",0.189013892,0.3571128,1.2155625,1.359083333,0.413333333,2.11999993
"362",-1.562118056,0.1645704,1.285177083,1.419854167,0.408333333,0
"363",-2.194967398,-0.0730728,1.342697917,1.468145833,0.3898125,0.01
"364",-0.313145836,0.1199016,1.342354167,1.462270833,0.374977273,0.02
"365",1.393270835,0.0795528,1.347052083,1.456854167,0.370979167,0
"366",3.061868054,0.1012392,1.361145833,1.466895833,0.377541667,0
