"","T","P","TSA","TSB","MB","Rain"
"93",0.25245833,1.2784608,1.312864583,1.1426875,0.425357143,0.150169488
"94",1.241444436,1.5576192,1.352895833,1.164166667,0.408294118,1.100000017
"95",1.719909755,2.3779656,1.385104167,1.184020833,0.405384615,0
"96",2.494541688,1.6976952,1.399197917,1.200145833,0.407125,0
"97",2.983631944,1.6718832,1.428958333,1.206583333,0.415,1.52000001
"98",4.406747267,2.6525016,1.467604167,1.219770833,0.424666667,0
"99",7.08646725,2.1285504,1.546572917,1.253125,0.503068182,0
"100",5.034784758,2.1078792,1.658677083,1.324416667,0.4973125,0
"101",6.825944463,2.4638688,1.897229167,1.459791667,0.4918125,0
"102",6.101506854,2.3664744,2.37415625,1.760708333,0.469958333,2.54999998
"103",3.600604159,2.3515056,2.7424375,2.095166667,0.446075,0.661864406
"104",0.977409728,2.2766616,2.637479167,2.102020833,0.4133125,1.151525415
"105",1.067520835,2.2897728,2.488302083,2.027770833,0.400645833,0.81050847
"106",0.766430554,2.1672792,2.421416667,2.015541667,0.397020833,5.953220362
"107",2.480590284,2.4140592,2.515208333,2.035708333,0.3961875,0.521186437
"108",2.04642362,2.3151744,2.532739583,2.099604167,0.39052381,0.02
"109",4.794812478,3.0484944,2.859635417,2.23425,0.387413043,0.01
"110",5.167090303,3.1391496,3.146604167,2.487208333,0.38275,0
"111",6.907333258,3.1444632,3.531149304,2.734020833,0.377108696,0
"112",5.200104158,3.1840128,3.72915625,3.009958333,0.374590909,0
"113",3.4845376,2.6296056,3.494944438,2.973979167,0.3750625,2.464852888
"114",2.949590272,2.9646432,3.19334375,2.788270833,0.381125,0.019999999
"115",4.890611152,3.5574552,3.295072917,2.779708333,0.377138889,0
"116",3.522458338,1.6515576,3.739010417,3.118916667,0.376041667,10.61101685
"117",6.473111179,3.0594024,4.223364583,3.351395833,0.368392857,0
"118",8.184006929,3.7509048,4.845291667,3.852270833,0.36725,0
"119",3.111858831,1.76634,4.403458333,3.851104167,0.364840909,13.41999994
"120",4.483916688,3.3465096,3.928979167,3.416708333,0.379131579,0.243559319
"121",7.978812467,5.2011936,4.463197917,3.679125,0.380977273,0
"122",4.310082379,3.2103648,4.697333333,3.985895833,0.386785714,2.920000015
"123",4.566666667,3.8200248,4.554354167,3.8948125,0.373657895,0.410847452
"124",6.344732271,3.970728,4.373927083,3.785875,0.3708,0
"125",8.347507029,4.6614744,4.824947917,4.0315,0.368380952,0
"126",10.1798334,3.3348888,5.665822917,4.561145833,0.363395833,3.560000004
"127",11.6963901,4.3145352,6.644875,5.250145833,0.357826087,0
"128",8.865027696,4.705236,6.93971875,5.694708333,0.35125,2.23152538
"129",5.158708329,3.0186864,6.0128125,5.330791667,0.349291667,0.559999987
"130",7.920416746,4.2262992,5.708802083,4.991604167,0.344869565,2.72999989
"131",5.4781818,3.6920016,6.049083333,5.200416667,0.341875,0.60542374
"132",9.477488927,3.6324936,6.119552083,5.265416667,0.342326087,0.989999956
"133",7.005103514,2.2692744,6.6888125,5.673125,0.351086957,22.71898297
"134",5.753430596,4.0335192,6.200114583,5.490333333,0.391270833,2.830000003
"135",4.911749992,4.7595816,5.7276875,5.172520833,0.392541667,1.059999978
"136",4.896076379,5.0098176,5.728947917,5.1050625,0.385369565,0.049999999
"137",8.1375,5.6060856,5.823708333,5.1151875,0.387925,0.019999999
"138",6.911750054,4.5287424,6.26465625,5.432145833,0.37173913,2.380338983
"139",5.865780462,4.0742352,6.0188125,5.350541667,0.370977273,0.924455252
"140",9.523381988,4.5522648,6.342458333,5.4438125,0.363916667,0.962033899
"141",9.802591414,5.1024168,6.900510417,5.8715,0.352729167,0
"142",11.43047929,5.38596,7.149739583,6.1011875,0.352395833,0
"143",8.330138767,5.3957664,7.281458333,6.335270833,0.345934783,0.780000003
"144",9.747355647,5.8347864,6.7306875,6.0084375,0.338978261,0
"145",10.70246387,5.4184032,6.989510417,6.058395833,0.3360625,0
"146",7.695203689,5.2596864,7.564833333,6.484916667,0.330208333,1.70999997
"147",12.84549317,5.6291544,8.311927083,6.993020833,0.3274375,3.462542328
"148",11.4858194,5.9720112,8.104052083,7.046208333,0.322895833,0
"149",9.633534708,5.301612,7.95246875,7.023708333,0.322652174,3.589999966
"150",11.34092365,7.317,7.90828125,6.9320625,0.316347826,0
"151",10.79807638,6.4857024,8.249875,7.211354167,0.317195652,0.930000022
"152",10.49844449,5.9585328,8.060729167,7.13475,0.316208333,1.920000037
"153",10.97040262,6.8665536,8.09634375,7.1596875,0.31575,0.390000001
"154",9.381443929,4.8412512,8.327104167,7.344979167,0.318184211,11.52254221
"155",9.714492958,7.5255696,8.0973125,7.242020833,0.31325,0.05
"156",10.52867355,7.7876856,7.961947917,7.134416667,0.311325,0
"157",11.50645138,6.3918936,8.20334375,7.253125,0.305869565,1.239999971
"158",11.87578967,7.9188624,8.716541667,7.605791667,0.302456522,0
"159",10.4940833,8.071704,8.462802083,7.581708333,0.296388889,0.250000005
"160",10.53770128,7.7727384,8.387447917,7.501229167,0.294458333,0
"161",11.15706953,8.4555144,8.40690625,7.505125,0.285795455,0
"162",10.38309719,9.5201784,8.470114583,7.588645833,0.282477273,0
"163",12.6921806,7.672968,8.632916667,7.614416667,0.274695652,0.209999995
"164",14.75193054,8.4200688,9.42546875,8.1213125,0.268375,0
"165",10.31797921,4.363956,9.277697917,8.29175,0.26775,10.44999986
"166",9.598902729,8.0197344,9.08928125,8.17,0.276571429,0.629999984
"167",7.7258205,8.909352,8.350927083,7.7265,0.269021739,1.740000058
"168",11.78610197,8.7898176,8.272,7.540354167,0.258159091,0
"169",9.449472717,8.71452,8.497277792,7.667986125,0.253090909,6.419999905
"170",11.85200698,5.952204,9.239229167,8.06175,0.257055556,7.739999873
"171",13.0899584,8.1184464,9.790833333,8.546479167,0.26,10.27000019
"172",12.32422227,6.3199872,10.16090625,8.927916667,0.28226087,0
"173",13.00223608,6.7592664,10.18842708,9.003,0.278895833,2.949999901
"174",14.91931942,9.1663488,10.58441667,9.2501875,0.274916667,0.01
"175",12.98027094,5.6185488,11.1315625,9.756375,0.289520833,24.34067774
"176",12.65436808,8.155512,11.03969792,9.818979167,0.306586957,2.831525417
"177",12.31268752,9.9112896,10.79315625,9.705291667,0.30875,2.80421052
"178",13.00043058,7.7430168,10.83704167,9.7145625,0.302065217,0.290000002
"179",15.29845838,8.855784,11.03548958,9.837229167,0.294270833,0
"180",17.11287498,8.558244,11.57120833,10.17683333,0.287083333,0.42
"181",13.91977079,5.7349728,11.79113542,10.4798125,0.282708333,7.709999977
"182",16.11763908,8.5230576,11.81778125,10.52247917,0.284625,0.01
"183",19.31577092,8.5102272,12.05809375,10.63977083,0.281068182,0
"184",22.97331942,9.4323096,13.359125,11.522875,0.268875,0
"185",19.84059008,8.97642,13.78213542,12.05322917,0.261125,0.06
"186",15.41448606,9.4805208,13.00048958,11.77929167,0.256541667,0
"187",14.35730563,10.8836568,11.991625,11.06497917,0.244541667,0.050000001
"188",12.04294446,5.737608,11.71642708,10.82791667,0.2488125,19.57220903
"189",13.36403477,4.8134952,11.910375,10.8438125,0.259520833,6.071864572
"190",14.81997223,9.5312376,12.42380208,11.1303125,0.2673125,7.571525437
"191",15.09378194,10.5245136,12.51015625,11.29360417,0.268166667,0.809999994
"192",14.353375,9.3360816,12.42989583,11.29447917,0.2649375,0.500000008
"193",11.94310429,8.14266,11.90911458,11.0321875,0.264173913,2.931016971
"194",12.27506242,10.2191328,11.46990625,10.66270833,0.253181818,0
"195",14.16911632,10.5039288,11.46828125,10.58135417,0.246229167,0
"196",14.99920147,10.3946112,11.34798958,10.51914583,0.236217391,0
"197",13.69496042,9.1637136,11.66289583,10.645375,0.226869565,4.239310336
"198",14.71563883,9.2131776,12.04507292,10.88679167,0.229454545,3.820000035
"199",14.56196521,8.0977536,12.29526042,11.13610417,0.227909091,12.70779661
"200",12.72052075,6.9910128,12.30504167,11.24075,0.237416667,5.938965442
"201",14.79765277,10.3479552,12.09175,11.08154167,0.234347826,0
"202",15.06745133,8.9518824,12.11476042,11.1173125,0.229770833,0.709999979
"203",13.1066736,5.7168288,12.32467708,11.28302083,0.241104167,16.3844062
"204",13.669288,8.1326592,12.40779167,11.33020833,0.25076087,1.890000001
"205",13.79356944,8.6868504,12.5195,11.43227083,0.251204545,4.630000025
"206",15.6230416,9.442872,12.44564583,11.397125,0.244104167,0
"207",13.48413902,2.6584632,12.59171875,11.56841667,0.255854167,25.13016919
"208",14.11719446,7.7304672,12.7786875,11.63535417,0.283916667,0.989999992
"209",14.34945829,8.9865936,12.599875,11.57689583,0.276270833,0
"210",14.28206263,7.3038024,12.42564583,11.51477083,0.2684375,1.390000008
"211",14.25608333,10.158804,12.52977083,11.51397917,0.271979167,2.9
"212",13.509889,9.3961728,12.60171875,11.62497917,0.261804348,0
"213",12.67736815,5.9324832,12.3193125,11.46872917,0.259978261,1.440000028
"214",14.33323604,10.1374416,12.24917708,11.37520833,0.258416667,0.169999998
"215",14.67306242,9.6169464,12.21761458,11.34027083,0.248479167,0
"216",15.85214573,9.2014704,12.43580208,11.47247917,0.241833333,0
"217",17.876903,9.3454776,12.74767708,11.65883333,0.233229167,0.179999996
"218",16.47280558,7.2145296,13.34053125,12.07858333,0.230108696,3.191355906
"219",17.6274235,9.6296688,13.5395625,12.29595833,0.224291667,0
"220",18.05635425,8.7668352,13.86008333,12.5271875,0.215791667,0
"221",17.19711804,8.8556976,13.89060417,12.69325,0.2076875,0
"222",18.03362496,8.2855224,13.63353125,12.53727083,0.199645833,0
"223",18.78799308,9.036036,13.91664583,12.67335417,0.1933125,1.01000004
"224",16.44337504,7.8297192,14.17655208,12.934375,0.186354167,0.27999998
"225",13.87340254,8.7187752,13.4201875,12.58770833,0.181347826,0
"226",14.60372229,8.4142584,12.69021875,11.949375,0.178666667,0
"227",14.566757,8.7702912,12.65055208,11.86904167,0.170583333,0
"228",14.77831244,7.9531848,12.36838542,11.66952083,0.1655,0
"229",16.17872913,7.2161928,12.19820833,11.49216667,0.156270833,0
"230",18.64968046,7.0021584,12.43948958,11.57477083,0.149727273,0
"231",18.37187508,7.2980136,12.80030208,11.80433333,0.146166667,0
"232",18.75747933,6.9875568,13.03577083,11.989625,0.140895833,0
"233",17.32609733,7.3192032,13.30144792,12.20254167,0.140875,0
"234",17.80402781,6.981228,13.18348958,12.17902083,0.130869565,0
"235",19.69295821,6.5397024,13.49558333,12.34179167,0.128770833,0
"236",19.40252075,6.3850248,13.71683333,12.54460417,0.124891304,0
"237",18.93550692,7.2109872,13.93627083,12.72020833,0.129895833,0
"238",14.92106335,2.8555848,13.64098958,12.66454167,0.127477273,4.332372846
"239",15.60292363,5.2518456,13.614,12.559375,0.128020833,0.17016949
"240",14.83721525,4.5922032,13.81679167,12.72608333,0.125791667,4.057796632
"241",14.38111119,5.964192,13.03644792,12.28427083,0.128229167,0.57
"242",12.50320821,5.4493128,12.45507292,11.8598125,0.123916667,2.029999996
"243",13.72692352,6.2277336,12.23195833,11.56320833,0.1178125,0.55
"244",14.52850683,6.7119624,12.31796875,11.5954375,0.12352381,0
"245",10.23277785,7.275312,11.80514583,11.37254167,0.1175,0
"246",10.49472914,5.4743472,11.30315625,10.88745833,0.123833333,0.08
"247",13.23486096,5.4146016,11.89221875,11.11908333,0.120645833,0.070000001
"248",11.65021533,4.3414488,11.94779167,11.25364583,0.129,11.14457636
"249",11.21959733,6.6528648,11.5088125,10.98472917,0.138152174,0
"250",9.950083357,3.898908,11.37041667,10.85627083,0.132304348,4.104545516
"251",10.38983333,3.607092,11.06175759,10.62520455,0.127952381,0.26
"252",10.09257215,6.2747784,10.58991667,10.28377083,0.1291875,0
"253",12.15116312,6.009012,10.80357292,10.28360417,0.129764706,0
"254",13.7409931,5.3101656,11.08772917,10.45427083,0.124227273,0
"255",13.22018056,5.9816664,11.18965625,10.5658125,0.11415,0
"256",12.34930546,5.404212,11.05658333,10.51060417,0.117,0
"257",11.74824298,5.7973536,10.951875,10.41689583,0.134,0
"258",12.34668758,6.187536,11.03388542,10.43329167,0.121444444,0.379999998
"259",12.68586115,2.137644,11.5321875,10.69222917,0.117125,4.370000036
"260",13.37827781,1.353888,11.92128125,11.00220833,0.122727273,1.570000022
"261",14.6233889,1.792152,12.887375,11.67470833,0.164,17.91999979
"262",12.92684031,4.0609512,12.5126875,11.6983125,0.173,0.67999998
"263",10.8685486,4.6552104,11.44457292,11.04925,0.1655,0
"264",9.6525765,2.546856,10.72727083,10.466625,0.152676471,0.950000016
"265",10.89806296,3.0339576,11.07833333,10.52604167,0.162666667,0.01
"266",11.02375692,2.8438992,11.00655208,10.4743125,0.206,0.219999995
"267",11.3226735,3.2004072,11.11510417,10.50870833,0.185,2.409999996
"268",11.64487515,2.356992,11.46354167,10.74229167,0.185,1.28999998
"269",9.628972138,3.4140312,11.07636458,10.592875,0.1465,1.44
"270",8.175993088,3.14496,10.09971875,9.949145833,0.1465,1.010000039
"271",8.483722254,3.333312,10.05147917,9.78575,0.173333333,0
"272",6.697344271,4.2054984,9.08275,9.183354167,0.150416667,0
"273",10.08650692,3.2083776,9.480708333,9.154125,0.1493,0
"274",10.13947219,2.318328,9.797760417,9.357958333,0.142416667,7.090000153
"275",11.86940911,1.6896168,10.11072917,9.588854167,0.14253125,0
"276",6.9,3.5629632,9.178072917,9.1604375,0.128,0
"277",7.6,2.1932856,8.765239583,8.677104167,0.14,0
"278",4.380066648,3.3211944,8.22271875,8.4336875,0.140916667,0
"279",1.352076389,3.0237408,6.74771875,7.419625,0.131847826,0
"280",1.46282637,2.5954128,5.918197917,6.650770833,0.134195652,0
"281",0.699347227,2.4569136,5.399666667,6.141229167,0.134159091,0
"282",0.057298615,1.8151344,4.971833333,5.687229167,0.131125,0
"283",0.513736101,2.0874024,5.091208333,5.594604167,0.136,0
"284",2.858263908,2.2819104,5.044697917,5.462291667,0.134472222,0
"285",5.173409717,2.151576,5.90015625,5.869958333,0.131325,0.01
"286",4.913131892,2.3971464,6.09384375,6.117770833,0.130083333,0
"287",4.934131933,2.005992,6.3635625,6.297354167,0.133875,0
"288",5.896707938,1.8141192,6.634864583,6.462291667,0.1408,0.409999991
"289",6.897051667,2.1869352,6.97790625,6.7291875,0.124,0
"290",7.223659758,1.6905456,7.203447917,6.891104167,0.126545455,0
"291",6.245875025,2.3961096,7.331604167,7.076520833,0.1319375,0
"292",5.191020767,1.6496784,6.89975,6.838479167,0.1393125,0
"293",3.582117994,1.6020936,6.889625,6.816333333,0.136,0
"294",4.183659702,1.3686192,6.285239583,6.392708333,0.131357143,0.419999976
"295",8.152374933,0.7134264,7.308354167,6.8344375,0.139,6.330338978
"296",8.285541671,0.2271672,8.159135417,7.492979167,0.1345,7.148813551
"297",4.998173575,2.2858632,7.40728125,7.315625,0.135375,0
"298",7.509183554,0.7299072,7.271864583,6.998666667,0.1385,6.774482809
"299",4.2753264,1.7267472,7.227677083,7.125708333,0.1825,0
"300",1.87293748,1.1866176,6.233458333,6.52225,0.1632,1.250000032
"301",-1.014006956,0.9781128,4.8865,5.620020833,0.155029412,0
"302",2.664666675,0.9541368,4.74403125,5.17425,0.1525,0.169999998
"303",-1.57476389,0.3538944,4.6846875,5.151458333,0.163041667,0.01
"304",4.523118058,0.6288192,4.887177083,5.010833333,0.150875,0
"305",7.228180583,0.0623592,6.328052083,5.8591875,0.157642857,0.100169489
"306",8.493159721,0.898452,6.65921875,6.2428125,0.1604,0.159999999
"307",8.814583342,1.2447648,7.141645833,6.664854167,0.156766667,0
"308",6.33789575,1.4674824,6.966947917,6.670041667,0.174666667,0
"309",2.474041647,1.4133528,5.828354167,6.1131875,0.157035714,0
"310",4.932347225,0.5544072,5.933802083,5.866458333,0.154909091,0.31
"311",5.645666633,0.4317624,6.642197917,6.295645833,0.193,3.009999928
"312",5.640444496,0.313848,6.716354167,6.405854167,0.202,0.902203392
"313",3.181513879,0.655668,6.373375,6.309020833,0.167333333,4.352881372
"314",4.110930538,0.5360688,6.274052083,6.1500625,0.18,1.909090981
"315",3.057243046,0.0006264,6.026,6.008791667,0.199,1.739999971
"316",-0.028729437,0.3974616,5.247826392,5.590513888,0.210916667,0.260000005
"317",1.154868045,0.5735016,4.8548125,5.156333333,0.267,0.189999997
"318",4.7613333,0.8124624,5.529489583,5.364770833,0.2065,5.61728815
"319",1.980784708,0.2993976,5.595395833,5.5568125,0.234666667,1.679999972
"320",1.53300001,0.4311792,5.212708333,5.318625,0.23,0.579999996
"321",3.414395838,0.4207464,5.27921875,5.2585,0.224333333,7.134067804
"322",2.633201404,0.2369304,5.322270833,5.290666667,0.244166667,3.669999919
"323",2.051493063,0.1585008,5.340375,5.296895833,0.227,2.17999996
"324",-0.071552177,-0.0168912,4.825979167,5.049270833,0.241,6.550677957
"325",-0.5724138,0.1926504,4.468166667,4.784,0.245,0.91304346
"326",-0.5724138,0.1795824,4.212454545,4.443590909,0.238,0
"327",-3.097342733,0.0717552,4.142909422,4.347471022,0.23747619,0.015384615
"328",-1.494055548,0.0401976,4.06525,4.2446875,0.24625,0
"329",2.1556387,0.1451088,3.907208333,4.074395833,0.2367,4.699261064
"330",0.781069449,0.2272104,3.75815625,3.907979167,0.254521739,2.65999998
"331",4.180301521,0.3367008,3.658979167,3.782520833,0.267727273,0.52050847
"332",5.094269675,0.318168,3.8574375,3.759708333,0.285454545,1.392711857
"333",1.554902785,0.5277312,4.006427083,3.945229167,0.289619048,3.820169457
"334",1.656319454,0.3253392,3.959104167,3.953104167,0.3135,6.000000025
"335",-0.229791667,-0.3045816,3.84309375,3.965625,0.48359375,2.060338964
"336",-1.633034722,0.1867104,3.568052083,3.811,0.391195652,0
"337",0.884875009,0.2482704,3.386260417,3.640979167,0.398642857,1.459999993
"338",1.564293561,0.670248,3.445135417,3.61,0.4805,13.86999988
"339",2.815305571,0.4898016,3.764697917,3.741,0.540208333,6.183050866
"340",5.832479129,-0.2467152,4.917010417,4.385333333,0.546,25.29101672
"341",2.311986102,0.1248048,4.640479167,4.521041667,0.515833333,0.289999998
"342",0.642965277,0.3890376,3.836447917,4.060208333,0.48,0.199999999
"343",5.021131996,0.216216,4.28278125,4.089166667,0.435,1.65220336
"344",3.844756931,0.1402272,4.6025,4.3903125,0.4315,5.840000026
"345",2.313766859,0.0736776,4.688947917,4.519229167,0.398,0.860434777
"346",0.561020825,0.120852,4.210520833,4.274625,0.41,0.010169492
"347",-1.579722229,0.234036,3.789791667,4.002270833,0.435285714,0.209999996
"348",-3.520111088,-0.0422712,3.402739583,3.7251875,0.42475,0
"349",-3.608472242,-0.0364176,2.992989583,3.400041667,0.411,0.049999999
"350",-0.838187505,0.1888056,2.763541667,3.146041667,0.4016,0.790000018
"351",-2.085298609,0.1805112,2.752239583,3.0715625,0.418590909,3.139999959
"352",1.042076395,0.3955392,2.720677083,2.989770833,0.4045,5.120000017
"353",2.124347227,0.2261952,2.856208333,3.008458333,0.451,0.121016952
"354",6.3324028,0.1343088,3.37690625,3.226708333,0.436142857,3.289999999
"355",6.67461805,-0.0444096,4.71171875,4.107333333,0.441923077,0.300169485
"356",3.338118054,-0.385128,4.6211875,4.296145833,0.4179,0
"357",1.370451401,-0.0310824,4.06425,4.042770833,0.4722,2.019999966
"358",2.025305554,0.2262168,3.884104167,3.870875,0.443333333,0
"359",3.60346525,0.343764,4.1646875,3.953916667,0.46175,3.880000054
"360",-1.883798622,-0.2034072,3.828177083,3.919666667,0.46525,2.330169491
"361",-5.722965333,0.091152,2.868135417,3.318625,0.451333333,0
"362",-5.340694475,0.1616112,2.38084375,2.866020833,0.4123,0
"363",-7.301388892,0,2.0449375,2.53575,0.438333333,0
"364",-4.242986117,0.0872424,1.756208333,2.245270833,0.392333333,0
"365",-2.358513879,0.1026864,1.695010417,2.110666667,0.383075,0
