"","T","P","TSA","TSB","MB","Rain"
"177",17.07,4.4796,11.155008125,10.3935927083333,0.169785,0
"178",17.24,3.93,11.3326070833333,10.618220625,0.164069375,0
"179",19.91,3.2652,11.7567664583333,10.9372679166667,0.157470416666667,0.2963
"180",10.96,3.7248,11.6323439583333,11.110428125,0.198139583333333,0.8542
"181",11.85,3.2232,10.7292783333333,10.3876175,0.197609791666667,0
"182",13.76,2.826,10.65277625,10.2268172916667,0.192966458333333,0
"183",13.26,2.4744,10.66441625,10.2515410416667,0.187837083333333,0.001
"184",13.29,2.0556,10.79546125,10.310526875,0.187605416666667,0.4247
"185",13.16,3.5964,10.939705,10.413860625,0.196453541666667,0.51
"186",15.08,3.4032,11.3934658333333,10.737655,0.205371458333333,0.00833
"187",16.66,2.826,11.8304566666667,11.1132754166667,0.203036458333333,0.04333
"188",17.57,2.646,12.3283939583333,11.52621125,0.198123541666667,0
"189",16.43,2.7336,12.3452520833333,11.6566810416667,0.192876041666667,0
"190",18.01,2.8728,12.5473460416667,11.80088625,0.187951458333333,0
"191",18.88,2.5788,12.642419375,11.9288214583333,0.181214375,0
"192",18.63,2.5092,12.7491875,12.04153125,0.174885625,0
"193",20.04,2.6172,12.9782247916667,12.2227791666667,0.169127916666667,0
"194",20.75,2.6904,13.4795814583333,12.606836875,0.163049583333333,0.00633
"195",21.46,3.0468,13.834869375,12.9348314583333,0.157297083333333,0
"196",23,3.2568,14.0459497916667,13.1548722916667,0.150839375,0
"197",24.87,3.6792,14.38025,13.442049375,0.144331041666667,0
"198",26.75,4.0296,14.9554829166667,13.9269810416667,0.137652083333333,0
"199",24.95,3.6708,15.182520625,14.1824552083333,0.130942708333333,0
"200",23.3,3.342,14.9201579166667,14.0315102083333,0.124468541666667,0
"201",21.8,2.8776,15.02515375,14.0878304166667,0.121922916666667,0.4417
"202",19.83,2.5308,15.556015,14.5622616666667,0.162667083333333,0.8623
"203",20.88,2.8764,15.8022810416667,14.836315625,0.183364791666667,0.03833
"204",21.39,2.9172,15.3499054166667,14.536320625,0.172066458333333,0
"205",23.85,3.3276,15.4980770833333,14.5921316666667,0.16166375,0
"206",23.72,3.222,15.8463635416667,14.8667175,0.152508958333333,0
"207",25.12,3.492,16.117343125,15.1059970833333,0.143830208333333,0
"208",25.05,3.5448,16.3352875,15.31798,0.134988125,0
"209",23.01,2.988,16.51495625,15.5109647916667,0.127100625,0
"210",23.71,3.1512,16.56894625,15.5760502083333,0.11999375,0
"211",24.13,3.276,16.6965152083333,15.7085189583333,0.113045208333333,0
"212",23.47,3.1692,16.5826029166667,15.6875604166667,0.105825833333333,0
"213",24.52,3.3468,16.5778733333333,15.6558010416667,0.0989275,0
"214",22.85,3.0372,16.8402477083333,15.8831064583333,0.09422125,0.448
"215",21.39,2.7504,16.6238333333333,15.79466375,0.0993847916666667,0
"216",19.69,2.3556,16.3042008333333,15.5722227083333,0.0963433333333333,0.00166
"217",17.66,2.0508,15.7173797916667,15.1372035416667,0.0932420833333333,0.1147
"218",13.93,1.5468,14.6802429166667,14.3922125,0.090568125,0.04166
"219",16.39,2.0148,14.1941416666667,13.8477725,0.0880066666666667,0
"220",18.65,2.3256,14.1513783333333,13.717668125,0.08441875,0
"221",21.2,2.568,14.9100691666667,14.1960035416667,0.0807625,0.01033
"222",22.72,2.868,15.6300108333333,14.746726875,0.0775727083333333,0.00033
"223",18.13,2.046,15.4809560416667,14.8469310416667,0.0743689583333333,0
"224",13.36,1.3632,14.06367875,13.8621670833333,0.0718704166666667,0.111
"225",12.99,1.5564,13.28458875,13.1243535416667,0.070561875,0.009
"226",14.97,1.74,13.169750625,12.9038591666667,0.068865625,0
"227",15.85,1.7448,13.1831460416667,12.8675133333333,0.0671354166666667,0.00033
"228",16.62,1.9944,13.150471875,12.8183320833333,0.0655547916666667,0
"229",18.41,2.0088,13.5081883333333,13.004113125,0.064078125,0
"230",18.1,1.83,14.0782391666667,13.467648125,0.0628997916666667,0.07068
"231",16.06,1.7448,13.797674375,13.356028125,0.061811875,0.07406
"232",13.11,1.4328,12.9773179166667,12.7907404166667,0.0607983333333333,0.208
"233",11.83,1.4136,12.5637820833333,12.403633125,0.0601072916666667,0
"234",13.16,1.524,11.9114541666667,11.8522577083333,0.0595170833333333,0.005
"235",16.17,1.3488,12.7315608333333,12.2720025,0.0622102083333333,0.2561
"236",18.44,2.052,13.42530125,12.8113720833333,0.0652316666666667,0.1296
"237",15.62,1.5204,13.8218020833333,13.2708497916667,0.0634572916666667,0.03035
"238",12.29,1.32,12.8642514583333,12.6710170833333,0.0623870833333333,0.00269
"239",12.73,1.5,12.4489629166667,12.2732785416667,0.0616989583333333,0.017
"240",12.6,1.3644,12.0324922916667,11.91021375,0.0610233333333333,0
"241",15.44,1.6932,12.3466777083333,12.0345525,0.06039375,0
"242",12.55,0.97236,12.2227666666667,12.0231539583333,0.05971875,0.03891
"243",13.69,1.3608,12.360666875,12.022115625,0.0592785416666667,0.00433
"244",14.87,1.2576,12.7204529166667,12.2851960416667,0.0589052083333333,0.08367
"245",16.24,1.2996,13.1270120833333,12.6122397916667,0.0585791666666667,0.01466
"246",16.98,1.662,13.062683125,12.6266947916667,0.0582402083333333,0
"247",15.89,1.6296,13.2033695833333,12.7402995833333,0.0577683333333333,0
"248",14.76,1.2876,13.006316875,12.6495495833333,0.0572389583333333,0
"249",13.42,1.2444,12.738980625,12.4494697916667,0.05680125,0
"250",15.05,1.3536,12.7013891666667,12.3498635416667,0.0563947916666667,0.00633
"251",15.76,1.3644,12.9217066666667,12.5012791666667,0.0559535416666667,0
"252",15.53,1.3752,13.116221875,12.6717314583333,0.0555235416666667,0
"253",14.7,1.0284,12.9985035416667,12.6231289583333,0.0550879166666667,0.00333
"254",13,0.87528,12.85038625,12.5428110416667,0.0628729166666667,0.862
"255",11.65,1.05168,12.25174125,12.1342658333333,0.101741458333333,0.3638
"256",10.78,1.03476,11.665308125,11.65516125,0.0934016666666667,0.00138
"257",9.866,0.96648,11.19796375,11.260288125,0.0890441666666667,0.02267
"258",10.34,0.7272,11.170325625,11.1409258333333,0.090004375,0.3107
"259",9.49,0.96984,10.8448658333333,10.91511125,0.0910689583333333,0
"260",8.718,0.62736,10.4104645833333,10.5329245833333,0.105712916666667,0.7154
"261",10.45,0.8154,10.4652308333333,10.4777941666667,0.131741041666667,0.04866
"262",14.14,0.91848,11.163249375,10.87874375,0.132356458333333,0.00033
"263",14.42,1.18716,11.5017904166667,11.223595625,0.129883541666667,0
"264",12.77,0.78564,11.2371164583333,11.1112847916667,0.126876458333333,0.117
"265",12.62,0.81732,11.5612995833333,11.3226016666667,0.125853125,0.01989
"266",8.052,0.79488,10.7112822916667,10.8157889583333,0.124445416666667,0.04498
"267",5.586,0.71436,9.800845625,10.109188125,0.123089791666667,0.00134
"268",5.702,0.70596,9.12958395833333,9.501274375,0.121458541666667,0
"269",7.824,0.63972,9.21274979166667,9.39583208333333,0.12063,0.2523
"270",6.606,0.64908,9.06166520833333,9.28567625,0.121921458333333,0.00099
"271",3.461,0.65676,8.40571833333333,8.80740604166667,0.12125125,0
"272",3.591,0.56028,7.75766270833333,8.23937208333333,0.120638125,0.04834
"273",7.304,0.50292,8.22987,8.38346895833333,0.120338333333333,0.05172
"274",7.203,0.62148,8.49923395833333,8.58955125,0.1202475,0.03834
"275",5.252,0.65808,8.34013,8.5524575,0.119852916666667,0
"276",2.907,0.53112,7.86268291666667,8.18259104166667,0.119490208333333,0
"277",0.7762,0.33324,7.31824916666667,7.76515541666667,0.119323541666667,0.01901
"278",4.407,0.39204,6.99658229166667,7.37940291666667,0.128063125,0.2951
"279",5.608,0.5262,7.2104925,7.45649208333333,0.133862708333333,0
"280",3.064,0.4476,7.07314958333333,7.39175020833333,0.132099166666667,0
"281",3.12,0.37428,6.594529375,7.0042375,0.131319583333333,0.07503
"282",9.283,0.38892,7.50903208333333,7.44743104166667,0.131249375,0.1233
"283",9.727,0.5994,8.45836229166667,8.22621125,0.1342075,0.00534
"284",7.041,0.53604,7.99657354166667,8.07164479166667,0.134521458333333,0.00166
"285",10.18,0.66636,8.54856520833333,8.35692229166667,0.13497125,0
"286",11.19,0.50544,8.953944375,8.70820729166667,0.135272083333333,0
"287",13.65,0.84576,9.37834666666667,9.06092520833333,0.135423333333333,0
"288",12.2,0.71988,9.39192583333333,9.168925,0.135082708333333,0
"289",8.135,0.37368,9.27152729166667,9.149735,0.135181666666667,0.00534
"290",7.806,0.35532,8.557285,8.638525625,0.135704166666667,0.00867
"291",8.994,0.36936,9.147464375,8.948575625,0.13636375,0.1493
