Year,Month,Day,co2,TotGlob,PPFD,Temp,Precip,Press,VPD,RH,Temp_Soil_1,swvl1
1974,10,22,380,4.37830415834194,-1.61842198859567,3.39518512671828,3.09194739963074,1000,-0.249235607308637,97.5424928796837,6.88997764514225,0.340921436024351
1974,10,23,380,15.50856165271,20.2917780373436,0.306302275932127,1.62986248936209,1000,-0.276043910460531,97.3558471006851,4.21995549090867,0.314956540301742
1974,10,24,380,16.4188705785197,24.1662797538064,0.308379734371854,1.26906934342732,1000,-0.32409285591095,95.6384492082281,3.77687148130004,0.315899914060613
1974,10,25,380,19.086786088458,29.695743381325,1.00884518416861,2.05515456149178,1000,-0.107091718653164,98.546468314632,4.54503109464002,0.334061671559844
1974,10,26,380,17.8322326903682,27.928682919663,1.93091054121768,0.848817598144603,1000,-0.244477171852136,100.955099734928,6.36902696000098,0.342227029139922
1974,10,27,380,12.0983827528148,21.0483274568109,1.71606924443868,2.07398305090642,1000,0.0271801832480734,94.1365063975184,6.04519728423136,0.342351083424216
1974,10,28,380,25.6787365692313,48.9449624731614,2.17239646422113,0.857904878626659,1000,-0.335296125535469,96.9342603081643,6.49604703407506,0.353368216879721
1974,10,29,380,10.5453959857728,12.5563697706916,2.84651458480835,1.15074000710952,1000,-0.270450983549263,99.3414146708696,6.71659605253545,0.354751651691736
1974,10,30,380,20.0341437341664,28.537093938126,2.51195790448467,1.78009985928663,1000,-0.0705404876756685,96.2296421209514,7.02767976532531,0.364534441394151
1974,10,31,380,13.5346981947297,13.9392989476859,1.83445407489416,1.41443520410233,1000,-0.205825691590792,97.3985341848262,6.67050375051799,0.362023214895887
1974,11,01,380,7.99486873099449,8.54598753041083,0.43920668535371,2.06684128030956,1000,-0.208651635386847,97.6006000398992,5.64604144662233,0.351298164614372
1974,11,02,380,8.47612523028917,8.65211310395906,0.154680924789883,2.69550658430852,1000,-0.062629709429478,92.9500979175389,4.67450568104125,0.34204324657564
1974,11,03,380,9.63798355745215,11.3049152871135,0.0338117399507518,1.94655620391342,1000,-0.161738848599048,92.2840269304336,4.66355180958194,0.335322691211561
1974,11,04,380,8.36506336078094,13.0834218171161,-0.124027409745303,1.63787215576401,1000,0.237472839482106,89.1511432659997,3.9211240043842,0.328819554651653
1974,11,05,380,7.45902535521881,7.30375938230288,1.0921776609859,1.61752190780314,1000,-0.113025203079795,98.5324387513344,4.33285174723695,0.345296769217005
1974,11,06,380,9.00534689965457,13.5705418318143,0.709166703610623,2.228937566885,1000,-0.320457940329786,100.138502914287,4.36709899582248,0.352817624911081
1974,11,07,380,10.7973332150157,18.4396155197723,0.691174494215129,2.24251223350196,1000,-0.274486601761164,99.9583874733927,4.43019211920651,0.364956460567764
1974,11,08,380,14.7351291371713,25.4892291717102,-0.763509109737694,1.97361471594226,1000,-0.405569365205334,98.1676607425104,3.44943194982587,0.347314159516834
1974,11,09,380,22.8502435983156,40.3171022908622,0.131145481426408,1.269207967849,1000,-0.234631072557516,95.8701233174417,3.55967034790943,0.340500224058553
1974,11,10,380,9.60156176497639,15.5817368274499,-0.673396110345737,2.63764236154767,1000,0.178078129705384,88.6955968065135,3.2068040225449,0.339642148961675
1974,11,11,380,5.37460957439482,3.45219473778633,2.96472368605933,2.51957354034912,1000,-0.17233379865596,99.9632563767145,4.26718594683289,0.37409556491085
1974,11,12,380,10.3898956127315,18.4397197962728,4.95807279545522,0.87911815326676,1000,-0.0109514096255492,95.3365504493754,7.17048655449115,0.389422034741046
1974,11,13,380,14.6392235823572,24.3712438303506,3.4593592952196,1.38727020904596,1000,-0.15658219162704,93.3694709136504,6.92952879431992,0.383146777322973
1974,11,14,380,6.39736813092957,7.12858733904013,-0.734662958500207,1.0136518393794,1000,-0.237878648000024,93.95462785386,3.76642437523122,0.379018257016195
1974,11,15,380,4.03307933792936,0.790028562279303,1.1475670264835,3.32673019239689,1000,-0.32965046278539,102.354476841887,1.39183728240482,0.379555171869687
1974,11,16,380,4.82368759031878,5.04549668568781,2.8483296549612,1.84222363281537,1000,-0.0937850276117076,99.6492070098175,3.61654041674288,0.404580172542324
1974,11,17,380,-1.30231594551269,-7.69937305449874,2.87506206069698,2.89274281405743,1000,-0.0987202995154063,100.882077627282,5.59689146342928,0.413791012742225
1974,11,18,380,7.17767684054605,12.4497290958379,1.98623509225689,1.14034216559979,1000,-0.097818981280093,97.8998610557361,5.67785942361499,0.402131746613919
1974,11,19,380,7.3923619879242,10.9698504361062,2.92111082064399,1.31256851330855,1000,-0.0945171855767697,98.8012788263344,6.94142934783193,0.400385847677167
1974,11,20,380,5.69225220619371,10.4526209221193,-2.1999297382541,1.9416910186612,1000,-0.134690106090905,96.6973680826825,3.90937895381996,0.374722819424827
1974,11,21,380,3.67745721007466,5.76954843418429,-2.3179324401101,1.52061171865217,1000,-0.130491465042476,91.0240930140277,2.77615915873533,0.369649642935684
1974,11,22,380,4.74036800708099,6.11197623299048,-2.29853764871248,1.44607658769933,1000,-0.289256862118306,94.1054947930065,2.16048195417519,0.372673537494898
1974,11,23,380,5.43377984935453,8.42044840025566,-1.14598520068995,1.16223430969097,1000,-0.142812829585169,96.6093080050906,2.40841664848529,0.361660923911357
1974,11,24,380,4.68290206011776,7.30788605885082,0.205386535042314,2.06879760858389,1000,-0.154157198221964,93.4597853656386,3.08826645414548,0.36830545486528
1974,11,25,380,3.46191624190592,4.09271379779767,-0.616980491379023,1.7554039679638,1000,-0.18707956351859,91.5366835708086,3.65795718479379,0.355783652566443
1974,11,26,380,1.48846007917279,0.809427952338735,0.023399225442344,1.60117327169869,1000,-0.19904108593592,99.5255233774068,3.67443785888672,0.353311063121523
1974,11,27,380,1.77939986941357,1.98697992981586,-0.108225017659707,0.493938173301673,1000,-0.237666334639559,100.850174680104,4.36060319803293,0.35452377663636
1974,11,28,380,3.47522252796357,5.32932357335185,-0.319107799998975,1.59314885437162,1000,-0.0114829640134359,96.5834604287122,4.41840345621099,0.353023864961963
1974,11,29,380,3.72693938184378,5.92230976825383,0.391400795689272,1.72254841726703,1000,-6.92250091361563e-06,98.1045447553086,4.67278787322126,0.352579629042359
1974,11,30,380,4.91381578866495,7.71841741732364,-0.526446981698807,2.14308417651323,1000,-0.0274507394476311,96.9832423376242,5.28883504522931,0.364945864242153
1974,12,01,380,5.19086838768876,10.4777556433068,-1.7204323686429,0.611922379394472,1000,-0.0978159599964837,95.3040667095651,5.65556325841704,0.349378611170047
1974,12,02,380,2.4390123474796,4.38962064790042,-1.63663065357558,0.83130811431162,1000,-0.0558145959749635,98.3663196480752,5.56064381671756,0.344998987215186
1974,12,03,380,3.6648082133652,5.70443989514551,0.887975601394656,0.728799669049118,1000,-0.0903964884783761,97.7934697083691,5.17024338938234,0.358586781385523
1974,12,04,380,5.57326645996774,11.5759149691755,-0.35691240619538,1.40034115897542,1000,-0.159649575034903,99.2254278319963,4.87524758443261,0.35610729784583
1974,12,05,380,1.46385155231103,0.828592747562769,2.04568449736061,1.33227668383074,1000,-0.129925718953724,102.786041612824,4.58988228624132,0.406370116609523
1974,12,06,380,4.71119720991529,8.26202030844005,-0.00115394785537719,0.988727559133458,1000,-0.208553657555306,103.209176495346,4.50357586299836,0.386655198686171
1974,12,07,380,2.09167347939116,2.96425302744911,-0.699238170817179,1.2607565303457,1000,-0.173192376044272,100.192755681466,4.49497466182261,0.378843980657166
1974,12,08,380,2.02098067259743,1.9560418966644,1.05958480696093,0.610300568467446,1000,-0.159248545986323,99.9717347311113,4.76442870443612,0.390979388846934
1974,12,09,380,2.33023101476435,1.08872532805881,2.03295358460289,1.21478266536527,1000,0.0163963895850372,94.8457242895841,5.06387129186301,0.413390931780058
1974,12,10,380,3.93451456928632,5.13641627264414,1.76632024484975,1.39290801688881,1000,-0.0297023748681093,93.0738756506407,4.94811014589792,0.427875214668498
1974,12,11,380,2.39011385358374,2.85971700988399,1.32142516375056,1.68382486725691,1000,0.00985156703847743,93.9665373185807,4.8841349620019,0.419425130941484
1974,12,12,380,2.70617898163619,3.64992816968823,0.239818186551821,1.24407412058556,1000,0.00599094177466428,93.5981350397813,4.50673202450061,0.403104500386512
1974,12,13,380,2.48024783219772,3.3231313588959,-0.430863958612197,0.757579369023151,1000,-0.0725168343252023,92.8600698997078,4.57594740309799,0.390662525355571
