date,T,VPD,PAR,Rain,CO2,fAPAR,TSA,TSB,MB
2005-12-25,-5.88779500045602,0.00711613325608033,0,0,380,0.7,-1.12429000384714,-1.2025576806383,0.330992620085527
2005-12-26,-10.5933202590409,0.0131118624227119,0,0,380,0.7,-2.40901609253949,-2.53765795669707,0.344547630673612
2005-12-27,-11.5544789638092,-0.00979407076244277,0,0,380,0.7,-1.15112288774886,-1.33987119045368,0.332275712605614
2005-12-28,-11.8683211503083,0.0076780944519753,0.607545272262932,0,380,0.7,-0.200469587635566,-0.331105841464509,0.330652067240455
2005-12-29,-14.3737038562916,-0.0182762546644099,0.428013549598507,0,380,0.7,-1.4436953265376,-1.65795641323301,0.324949546958702
2005-12-30,-9.47175630951287,-0.00925588580532305,1.05440399404665,0,380,0.7,-0.206006045410422,-0.400576766570619,0.331053150449407
2005-12-31,-9.89805505929414,-0.0310963534253205,0.483024422346079,1.21342649068879,380,0.7,-0.404910281097696,-0.588051967047576,0.334419872848154
2006-01-01,-5.30522504350558,-0.00232473459505159,0,1.11962479403423,380,0.7,-0.0944985619954132,-0.124152522427249,0.323159833341674
2006-01-02,-2.10946591105793,-0.0121698834167714,0,3.89263658907775,380,0.7,-0.363081200160539,-0.449317792759458,0.344424632891786
2006-01-03,-5.20477260496044,-0.0274925555049227,0.382607182035978,0,380,0.7,0.399480017035594,0.370612440961331,0.345115750646617
2006-01-04,-4.87851390589126,0.00701324356348043,0.605252031484137,0,380,0.7,-0.616873178898334,-0.647539016602794,0.346112147298248
2006-01-05,-9.68771244115137,-0.00602738353219966,0.504625168792717,0,380,0.7,-2.04821600519642,-2.17051313230003,0.338019963124898
2006-01-06,-10.5317561525987,-0.00611079441013132,0.982864707617784,0,380,0.7,-2.54997694735604,-2.59332623656532,0.329084558289779
2006-01-07,-8.87167210185457,-0.0302552148533521,1.20672810512077,0,380,0.7,-2.52086614486474,-2.6078216256828,0.353710220114817
2006-01-08,-10.1365306339138,-0.014317050128624,1.09354137002514,0,380,0.7,-3.72590156947225,-3.81882150081735,0.358172535763426
2006-01-09,-5.46410696656582,-0.0421046336148083,0.858265695834298,0,380,0.7,-0.955185140664391,-1.12921722350673,0.350284689691883
2006-01-10,-4.13411710690679,-0.0128202899197785,1.69754282660316,0,380,0.7,1.09465639805604,1.00217172002908,0.362084103511349
2006-01-11,-4.12332121277329,-0.0230839833358329,0.849080632909556,0,380,0.7,1.39000827812642,1.27093726440345,0.357175361097754
2006-01-12,-2.80998166257966,0.0687379104814137,1.83720346966812,1.58582264087651,380,0.7,1.03677683801556,0.997616210731995,0.402820462382535
2006-01-13,-5.56820704783807,-0.0122902707175236,1.47268094270019,0,380,0.7,1.48168519046821,1.49779394043084,0.387246550170133
2006-01-14,-2.53005290131607,-0.00308711201309197,1.61833625377604,0,380,0.7,1.95855768214595,1.8963430369512,0.363391607583937
2006-01-15,-2.46171287546271,-0.0187708325523042,1.19707614849892,0,380,0.7,2.26288079863148,2.13404750211735,0.363465886217561
2006-01-16,-3.12990585125629,-0.0104765015611928,0.314324932129654,0,380,0.7,1.56695537664834,1.54050512376011,0.361548002890687
2006-01-17,-7.70094299875248,-0.000620584814918036,0.448472818550557,0,380,0.7,1.46356606485874,1.32499618691426,0.339129474063095
2006-01-18,-17.7886605482076,-0.0212143820652881,2.57094961179419,0,380,0.7,2.01845973800269,1.81857021966974,0.353156998939134
2006-01-19,-21.9755508901037,-0.0341063364354598,3.0773204093232,0,380,0.7,2.68668185131868,2.50462864474019,0.347194461954696
2006-01-20,-19.4543817796109,-0.00355328125416297,3.69097608421957,0,380,0.7,2.92438439229844,2.83706413666562,0.341219373237089
2006-01-21,-15.3277023971558,-0.0412437860529688,2.80935787920592,0,380,0.7,2.30483027119622,2.0629101903636,0.353331526833352
2006-01-22,-17.0890430643939,0.0138391961952439,4.01183281817828,0,380,0.7,2.69063031606671,2.60684423914669,0.342536088241851
2006-01-23,-2.43459059184906,-0.00402240541921963,0.905838708002477,0,380,0.7,2.58949644826928,2.44748093799391,0.333780916814024
2006-01-24,0.525641544730896,-0.0300885188015518,0.78808849551814,4.17808082285295,380,0.7,0.951092725986823,0.895834672243762,0.371099964754123
2006-01-25,4.22870066004687,-0.0192170064649711,0.721353151776823,1.08473553726746,380,0.7,1.07133752780528,1.00738029463946,0.328523061464812
2006-01-26,0.162943403091608,-0.0195354507398568,2.26693784624762,0,380,0.7,-0.83756179328957,-0.905351421011072,0.339430397260935
2006-01-27,-0.248596753258151,0.0366843602674927,4.49210788256314,0,380,0.7,-0.807639614141486,-0.85143727543287,0.330641997958793
2006-01-28,-1.15004768825125,-0.0118310793261874,3.61557983429457,0,380,0.7,-0.688789509077028,-0.741633127779457,0.354216870958515
2006-01-29,-0.473331686074874,0.0445869051686027,4.89655176571252,0,380,0.7,0.919969636742128,0.897059437660992,0.351878204664371
2006-01-30,-0.959194412271524,0.0361450756031502,4.63559581463701,0,380,0.7,2.43134767263993,2.3281359353847,0.38125961079691
2006-01-31,-5.60864741679232,-0.0315760925223732,3.20750730193701,0,380,0.7,0.299810934684271,0.140896223956217,0.344653854636152
2006-02-01,1.96882811929017,-0.0378988991514328,1.21132967439418,0.546496586671565,380,0.7,-0.117395270333184,-0.291304361957776,0.354001679292629
2006-02-02,-3.1690488591743,-0.0257077314680476,1.29787059489915,1.89667342618502,380,0.7,-0.453630889740442,-0.67344284262166,0.331716429109371
2006-02-03,-15.0274846881687,-0.0131482311979427,3.89352319800939,0,380,0.7,-1.30918694484793,-1.38668244683064,0.331611685180344
2006-02-04,-14.0737776126761,-0.000781287795441735,5.25071942818395,0,380,0.7,-4.00201277189994,-4.01857746874274,0.378472759229267
2006-02-05,-15.2175408143293,0.0178314815099621,5.83731962641072,0,380,0.7,-3.15803592285849,-3.21265649867376,0.37453851580161
2006-02-06,-16.8378631598256,0.00229217015589337,5.43078094421168,0,380,0.7,-3.007176857232,-3.04185979025714,0.379090906530535
2006-02-07,-12.8314396669638,0.0207985544697962,4.90166019538542,0,380,0.7,-1.60738810371731,-1.66086556949847,0.360637825835302
2006-02-08,-10.2606842791845,0.0236279778685637,4.55811769202283,0,380,0.7,-1.45622697880794,-1.5133244364526,0.372242863810103
2006-02-09,-7.76932023967765,0.0108165499629529,2.59730957551553,0,380,0.7,-1.42876640661666,-1.53004422545267,0.353205966004304
2006-02-10,-3.99264004178577,0.0146085223362375,6.15462155598236,0,380,0.7,0.42371331397925,0.332704505249414,0.345895944404803
2006-02-11,-6.06305336539458,0.0152317249493094,8.72776670009428,0,380,0.7,2.81208782459253,2.67614425353222,0.336935874111607
2006-02-12,-2.10296911568649,0.0218897526252034,2.1793698095886,0,380,0.7,4.87289402409618,4.80666617164978,0.33852151883343
