date,T,Rain,PPFD,TSA,TSB,MB,VPD,PPFD_max,CO2,SWP
1989-09-01,11.0996337890625,0.00089220778439388,360.15014723036,9.82530492146812,10.520150756836,0.335327322284381,0.0391942715535991,1098.85055555556,380,0.104167104822843
1989-09-02,12.0550120035808,2.3846344750685e-05,327.789171978986,11.2208686828614,11.1129038492839,0.330333563188712,0.0302702785741622,1082.31355555556,380,0.109103635511301
1989-09-03,12.0826800028483,0.00120012581324621,264.406831927264,11.3396049499512,11.5024798075358,0.329559629162153,0.0341064902850723,906.394222222222,380,0.105223912112673
1989-09-04,9.21435699462893,0.00573809037973661,188.369175236455,8.9516909281413,10.4920974731446,0.3262946108977,0.0285982125975412,479.154927083333,380,0.103598888005409
1989-09-05,10.0714075724284,0.00911251983382044,368.150746452049,9.09147542317711,9.83051834106448,0.324592404067516,0.027977337547402,1193.28727777778,380,0.104936278802333
1989-09-06,13.589501953125,0.00255037630599494,330.365667620906,12.6098381042481,11.429408009847,0.319982369740804,0.0365333632769912,1146.343,380,0.107454927124899
1989-09-07,12.7330057779948,0.00351578152428071,393.296782105128,12.5719772338867,12.4654747009278,0.313443583746751,0.0647340683398696,1273.00527777778,380,0.109714925405458
1989-09-08,10.5236119588216,0.000103316125432684,317.703030906395,9.86791508992515,11.2969871520996,0.308985871573289,0.0422248590356752,1051.25269444444,380,0.103249930387667
1989-09-09,10.1692036946615,0.0192101689577839,333.394228221752,8.72781906127932,10.0825795491537,0.308153326312701,0.0331565928566111,1093.27688888889,380,0.0927262590615571
1989-09-10,8.1886039733887,0.0431867608720419,366.162040721752,8.1873603820801,9.86712290445966,0.312258218725522,0.0339739776483003,1146.04975,380,0.0920244414000843
1989-09-11,7.24487965901695,0.00265065939212642,317.466954286929,6.71472956339521,8.85540415445966,0.30989599476258,0.0339404128354439,1005.25461111111,380,0.0943118251190492
1989-09-12,7.38556950887047,0.0209151884931202,86.374443524396,6.07178395589195,7.84675242106122,0.311505101621151,0.0113848899814439,256.504305555556,380,0.0981267863169706
1989-09-13,10.8271614074707,0.000373554219853152,332.328744037204,9.74908091227216,9.4814760843913,0.310410298407078,0.0355831625255147,1099.33738888889,380,0.102071674841892
1989-09-14,9.11506551106773,7.94867105469166e-05,311.760886528863,7.86797358194989,9.2311581929525,0.305933396021525,0.0316116024810795,1012.28366666667,380,0.102253267185039
1989-09-15,10.951609547933,0.00343595297636057,146.272742563036,9.6953801472982,9.51217041015627,0.302855086823304,0.0192466075925215,645.37209375,380,0.106419015335627
1989-09-16,11.707593536377,0.0649600337965239,199.279260290075,11.3848281860352,10.7897786458334,0.307151630520821,0.0196558775979213,828.972388888889,380,0.112031250174095
1989-09-17,11.6863672892253,0.163021326973952,163.543809421115,11.3942136128744,11.073742167155,0.315704348186652,0.0231993909422964,712.751152777778,380,0.124432713226228
1989-09-18,10.3603238423666,0.22779518299861,235.013654247143,10.5400774637858,11.0038149515788,0.380939195553462,0.0219834717424894,740.750777777778,380,0.132849441256697
1989-09-19,11.6113334655762,0.000667523349780671,191.513044876664,10.230558013916,10.125198618571,0.354913117984931,0.0153135183485185,873.875416666667,380,0.122956602245933
1989-09-20,14.328744506836,0.0580428265995655,214.684918466073,13.5722455342611,12.2196937561035,0.354120557506879,0.0352353086031178,961.270944444444,380,0.106818594262718
1989-09-21,13.875494893392,1.5872425744116e-05,180.783748064959,13.1658226013184,12.3893422444662,0.343392863869667,0.0370855892707735,693.778388888889,380,0.104152894538134
1989-09-22,13.688062286377,0.000194685336888748,264.399570389359,12.918665822347,12.6990206400554,0.335160901149114,0.0247440439715362,968.707770833333,380,0.105807644854218
1989-09-23,14.231207784017,0.00136287527396917,263.585719896105,13.6353164672852,13.0202868143718,0.328498487671216,0.0299321381739316,921.723083333333,380,0.106330816772617
1989-09-24,12.2225674947103,0.0264037336539976,90.0921707828663,12.1962867736817,12.6485967000326,0.326009340584278,0.00512863946279942,405.05803125,380,0.107543273702145
1989-09-25,12.566906229655,0.0410603430130626,98.3668809103789,12.5602915445964,12.5780502319336,0.331928846736749,0.0137767803662154,382.067494791667,380,0.108793291675111
1989-09-26,12.3640889485677,0.0111026889915896,114.229283709491,12.0055989583334,12.2705118815104,0.331854465107123,0.0242904985445356,453.466362847222,380,0.110222825749928
1989-09-27,11.6882555643718,0.0395487916099076,106.864564728914,11.3335624694824,11.8417793273926,0.331066439549128,0.0160658773704061,446.257579861111,380,0.107315450357008
1989-09-28,10.6911382039388,0.362710250935076,114.046287796586,11.2378008524577,11.9733088175456,0.366059986253579,0.0088794968751432,521.005583333333,380,0.104182166054646
1989-09-29,5.57314453125002,0.00493022986584416,229.708662403248,6.46637242635093,9.56832911173505,0.379460016886393,0.0233795641243863,794.879361111111,380,0.105954489754986
1989-09-30,4.24127349853518,0.0942900292481378,165.571148197881,5.01578420003258,7.50808232625328,0.371675466497739,0.021604731307656,758.418611111111,380,0.102712415871498
